invoice_number,invoice_date,payment_due_date,invoice_type_code,payment_means_type_code,transaction_type,currency_code,tax_category_code,seller_name,seller_trn,seller_address,seller_city,seller_subdivision,seller_country_code,seller_legal_registration,seller_registration_identifier_type,buyer_name,buyer_trn,buyer_address,buyer_city,buyer_subdivision,buyer_country_code,buyer_legal_registration,buyer_registration_identifier_type,line_id,item_name,unit_of_measure,quantity,unit_price,line_net_amount,tax_category,tax_rate,tax_amount,total_without_tax,total_with_tax,amount_due
INV-2026-X-371,2026-04-06,2026-04-23,380,42,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 371,100244290884,"Floor 38, Office 1",Abu Dhabi,AZ,AE,L-600371,DED,1,Annual Platform Support,EA,10,1200.0,12000.0,S,0.05,600.0,12000.0,12600.0,12600.0
INV-2026-X-372,2026-04-03,2026-04-19,380,42,B2C,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 372,,"Floor 38, Office 2",Fujairah,FU,AE,,,1,Data Analytics Workshop,EA,8,1200.0,9600.0,Z,0.0,0.0,9600.0,9600.0,9600.0
INV-2026-X-373,2026-04-03,2026-04-21,380,30,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 373,100217960188,"Floor 38, Office 3",Fujairah,FU,AE,L-600373,DED,1,Managed Security Services,EA,10,500.0,5000.0,Z,0.0,0.0,5000.0,5000.0,5000.0
INV-2026-X-374,2026-04-03,2026-04-28,380,42,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 374,100623000821,"Floor 38, Office 4",Umm Al Quwain,UQ,AE,L-600374,DED,1,Managed Security Services,EA,9,500.0,4500.0,E,0.0,0.0,4500.0,4500.0,4500.0
INV-2026-X-375,2026-04-03,2026-04-30,380,30,B2C,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 375,,"Floor 38, Office 5",Ajman,AJ,AE,,,1,Strategic Cloud Consulting,EA,1,500.0,500.0,Z,0.0,0.0,500.0,500.0,500.0
INV-2026-X-376,2026-04-06,2026-04-29,380,10,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 376,100421604707,"Floor 38, Office 6",Ajman,AJ,AE,L-600376,DED,1,Annual Platform Support,EA,7,100.0,700.0,S,0.05,35.0,700.0,735.0,735.0
INV-2026-X-377,2026-04-02,2026-04-23,380,30,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 377,100207165537,"Floor 38, Office 7",Fujairah,FU,AE,L-600377,DED,1,Annual Platform Support,EA,6,1200.0,7200.0,S,0.05,360.0,7200.0,7560.0,7560.0
INV-2026-X-378,2026-04-05,2026-04-25,380,42,B2C,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 378,,"Floor 38, Office 8",Umm Al Quwain,UQ,AE,,,1,Managed Security Services,EA,10,1200.0,12000.0,S,0.05,600.0,12000.0,12600.0,12600.0
INV-2026-X-379,2026-04-04,2026-04-23,380,30,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 379,100637766027,"Floor 38, Office 9",Fujairah,FU,AE,L-600379,DED,1,Strategic Cloud Consulting,EA,3,500.0,1500.0,E,0.0,0.0,1500.0,1500.0,1500.0
INV-2026-X-380,2026-04-02,2026-05-01,380,30,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 380,100220734838,"Floor 39, Office 0",Dubai,DU,AE,L-600380,DED,1,Data Analytics Workshop,EA,5,2500.0,12500.0,E,0.0,0.0,12500.0,12500.0,12500.0
INV-2026-X-381,2026-04-02,2026-05-01,380,42,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 381,100625099253,"Floor 39, Office 1",Sharjah,SH,AE,L-600381,DED,1,Network Infrastructure Gear,EA,1,500.0,500.0,Z,0.0,0.0,500.0,500.0,500.0
INV-2026-X-382,2026-04-03,2026-04-16,380,42,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 382,100109251549,"Floor 39, Office 2",Umm Al Quwain,UQ,AE,L-600382,DED,1,Strategic Cloud Consulting,EA,3,500.0,1500.0,E,0.0,0.0,1500.0,1500.0,1500.0
INV-2026-X-383,2026-04-02,2026-04-26,380,30,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 383,100716328560,"Floor 39, Office 3",Dubai,DU,AE,L-600383,DED,1,Network Infrastructure Gear,EA,1,2500.0,2500.0,E,0.0,0.0,2500.0,2500.0,2500.0
INV-2026-X-384,2026-04-06,2026-04-23,380,30,B2C,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 384,,"Floor 39, Office 4",Dubai,DU,AE,,,1,Managed Security Services,EA,10,1200.0,12000.0,S,0.05,600.0,12000.0,12600.0,12600.0
INV-2026-X-385,2026-04-04,2026-04-30,380,42,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 385,100209117283,"Floor 39, Office 5",Ajman,AJ,AE,L-600385,DED,1,Strategic Cloud Consulting,EA,10,2500.0,25000.0,E,0.0,0.0,25000.0,25000.0,25000.0
INV-2026-X-386,2026-04-06,2026-04-26,380,42,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 386,100955653774,"Floor 39, Office 6",Ajman,AJ,AE,L-600386,DED,1,Strategic Cloud Consulting,EA,6,2500.0,15000.0,S,0.05,750.0,15000.0,15750.0,15750.0
INV-2026-X-387,2026-04-01,2026-04-19,380,10,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 387,100738892009,"Floor 39, Office 7",Umm Al Quwain,UQ,AE,L-600387,DED,1,Enterprise ERP License,EA,10,100.0,1000.0,E,0.0,0.0,1000.0,1000.0,1000.0
INV-2026-X-388,2026-04-04,2026-04-26,380,10,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 388,100243380861,"Floor 39, Office 8",Ras Al Khaimah,RK,AE,L-600388,DED,1,Strategic Cloud Consulting,EA,10,100.0,1000.0,E,0.0,0.0,1000.0,1000.0,1000.0
INV-2026-X-389,2026-04-05,2026-04-16,380,30,B2C,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 389,,"Floor 39, Office 9",Sharjah,SH,AE,,,1,Strategic Cloud Consulting,EA,7,2500.0,17500.0,E,0.0,0.0,17500.0,17500.0,17500.0
INV-2026-X-390,2026-04-06,2026-04-23,380,10,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 390,100616598555,"Floor 40, Office 0",Fujairah,FU,AE,L-600390,DED,1,Compliance Audit Fees,EA,3,100.0,300.0,Z,0.0,0.0,300.0,300.0,300.0
INV-2026-X-391,2026-04-05,2026-04-19,380,42,B2C,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 391,,"Floor 40, Office 1",Sharjah,SH,AE,,,1,Compliance Audit Fees,EA,4,1200.0,4800.0,S,0.05,240.0,4800.0,5040.0,5040.0
INV-2026-X-392,2026-04-02,2026-04-23,380,10,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 392,100182244134,"Floor 40, Office 2",Umm Al Quwain,UQ,AE,L-600392,DED,1,Compliance Audit Fees,EA,5,100.0,500.0,E,0.0,0.0,500.0,500.0,500.0
INV-2026-X-393,2026-04-06,2026-04-27,380,42,B2C,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 393,,"Floor 40, Office 3",Abu Dhabi,AZ,AE,,,1,Compliance Audit Fees,EA,1,2500.0,2500.0,S,0.05,125.0,2500.0,2625.0,2625.0
INV-2026-X-394,2026-04-06,2026-04-16,380,42,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 394,100173512286,"Floor 40, Office 4",Ras Al Khaimah,RK,AE,L-600394,DED,1,Managed Security Services,EA,9,1200.0,10800.0,S,0.05,540.0,10800.0,11340.0,11340.0
INV-2026-X-395,2026-04-01,2026-04-26,380,30,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 395,100581897531,"Floor 40, Office 5",Abu Dhabi,AZ,AE,L-600395,DED,1,Network Infrastructure Gear,EA,4,1200.0,4800.0,Z,0.0,0.0,4800.0,4800.0,4800.0
INV-2026-X-396,2026-04-05,2026-04-28,380,42,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 396,100255730453,"Floor 40, Office 6",Dubai,DU,AE,L-600396,DED,1,Network Infrastructure Gear,EA,10,2500.0,25000.0,S,0.05,1250.0,25000.0,26250.0,26250.0
INV-2026-X-397,2026-04-05,2026-04-26,380,42,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 397,100170461538,"Floor 40, Office 7",Umm Al Quwain,UQ,AE,L-600397,DED,1,Annual Platform Support,EA,1,100.0,100.0,Z,0.0,0.0,100.0,100.0,100.0
INV-2026-X-398,2026-04-06,2026-04-28,380,30,B2C,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 398,,"Floor 40, Office 8",Umm Al Quwain,UQ,AE,,,1,Data Analytics Workshop,EA,7,2500.0,17500.0,Z,0.0,0.0,17500.0,17500.0,17500.0
INV-2026-X-399,2026-04-04,2026-04-30,380,42,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 399,100981805700,"Floor 40, Office 9",Abu Dhabi,AZ,AE,L-600399,DED,1,Data Analytics Workshop,EA,6,100.0,600.0,Z,0.0,0.0,600.0,600.0,600.0
INV-2026-X-400,2026-04-02,2026-04-26,380,42,B2C,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 400,,"Floor 41, Office 0",Umm Al Quwain,UQ,AE,,,1,Annual Platform Support,EA,3,2500.0,7500.0,S,0.05,375.0,7500.0,7875.0,7875.0
INV-2026-X-401,2026-04-06,2026-04-28,380,42,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 401,100250555736,"Floor 41, Office 1",Ajman,AJ,AE,L-600401,DED,1,Data Analytics Workshop,EA,3,500.0,1500.0,S,0.05,75.0,1500.0,1575.0,1575.0
INV-2026-X-402,2026-04-06,2026-04-28,380,30,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 402,100473574873,"Floor 41, Office 2",Ajman,AJ,AE,L-600402,DED,1,Annual Platform Support,EA,1,1200.0,1200.0,Z,0.0,0.0,1200.0,1200.0,1200.0
INV-2026-X-403,2026-04-04,2026-05-01,380,30,B2C,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 403,,"Floor 41, Office 3",Umm Al Quwain,UQ,AE,,,1,Network Infrastructure Gear,EA,8,100.0,800.0,E,0.0,0.0,800.0,800.0,800.0
INV-2026-X-404,2026-04-03,2026-04-18,380,30,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 404,100675714591,"Floor 41, Office 4",Ras Al Khaimah,RK,AE,L-600404,DED,1,Managed Security Services,EA,7,100.0,700.0,S,0.05,35.0,700.0,735.0,735.0
INV-2026-X-405,2026-04-05,2026-04-22,380,30,B2C,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 405,,"Floor 41, Office 5",Dubai,DU,AE,,,1,Annual Platform Support,EA,8,1200.0,9600.0,S,0.05,480.0,9600.0,10080.0,10080.0
INV-2026-X-406,2026-04-02,2026-04-16,380,10,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 406,100319958687,"Floor 41, Office 6",Ras Al Khaimah,RK,AE,L-600406,DED,1,Network Infrastructure Gear,EA,4,500.0,2000.0,Z,0.0,0.0,2000.0,2000.0,2000.0
INV-2026-X-407,2026-04-05,2026-04-22,380,30,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 407,100441966304,"Floor 41, Office 7",Abu Dhabi,AZ,AE,L-600407,DED,1,Strategic Cloud Consulting,EA,8,100.0,800.0,E,0.0,0.0,800.0,800.0,800.0
INV-2026-X-408,2026-04-01,2026-04-29,380,42,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 408,100639262505,"Floor 41, Office 8",Dubai,DU,AE,L-600408,DED,1,Compliance Audit Fees,EA,3,1200.0,3600.0,Z,0.0,0.0,3600.0,3600.0,3600.0
INV-2026-X-409,2026-04-05,2026-05-01,380,10,B2C,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 409,,"Floor 41, Office 9",Dubai,DU,AE,,,1,Network Infrastructure Gear,EA,6,2500.0,15000.0,E,0.0,0.0,15000.0,15000.0,15000.0
INV-2026-X-410,2026-04-03,2026-04-27,380,42,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 410,100280520359,"Floor 42, Office 0",Dubai,DU,AE,L-600410,DED,1,Data Analytics Workshop,EA,1,100.0,100.0,S,0.05,5.0,100.0,105.0,105.0
INV-2026-X-411,2026-04-05,2026-04-22,380,42,B2C,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 411,,"Floor 42, Office 1",Umm Al Quwain,UQ,AE,,,1,Data Analytics Workshop,EA,4,500.0,2000.0,Z,0.0,0.0,2000.0,2000.0,2000.0
INV-2026-X-412,2026-04-03,2026-04-29,380,10,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 412,100309973864,"Floor 42, Office 2",Ajman,AJ,AE,L-600412,DED,1,Network Infrastructure Gear,EA,8,2500.0,20000.0,Z,0.0,0.0,20000.0,20000.0,20000.0
INV-2026-X-413,2026-04-03,2026-04-21,380,30,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 413,100951555350,"Floor 42, Office 3",Abu Dhabi,AZ,AE,L-600413,DED,1,Data Analytics Workshop,EA,7,100.0,700.0,E,0.0,0.0,700.0,700.0,700.0
INV-2026-X-414,2026-04-04,2026-04-18,380,42,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 414,100324328957,"Floor 42, Office 4",Abu Dhabi,AZ,AE,L-600414,DED,1,Compliance Audit Fees,EA,4,100.0,400.0,S,0.05,20.0,400.0,420.0,420.0
INV-2026-X-415,2026-04-03,2026-04-24,380,42,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 415,100482819609,"Floor 42, Office 5",Sharjah,SH,AE,L-600415,DED,1,Data Analytics Workshop,EA,9,1200.0,10800.0,E,0.0,0.0,10800.0,10800.0,10800.0
INV-2026-X-416,2026-04-04,2026-04-26,380,30,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 416,100498518097,"Floor 42, Office 6",Ras Al Khaimah,RK,AE,L-600416,DED,1,Strategic Cloud Consulting,EA,5,2500.0,12500.0,Z,0.0,0.0,12500.0,12500.0,12500.0
INV-2026-X-417,2026-04-01,2026-04-24,380,30,B2C,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 417,,"Floor 42, Office 7",Abu Dhabi,AZ,AE,,,1,Managed Security Services,EA,7,2500.0,17500.0,E,0.0,0.0,17500.0,17500.0,17500.0
INV-2026-X-418,2026-04-02,2026-05-01,380,30,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 418,100390511770,"Floor 42, Office 8",Ajman,AJ,AE,L-600418,DED,1,Network Infrastructure Gear,EA,2,500.0,1000.0,S,0.05,50.0,1000.0,1050.0,1050.0
INV-2026-X-419,2026-04-03,2026-04-23,380,10,B2C,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 419,,"Floor 42, Office 9",Abu Dhabi,AZ,AE,,,1,Strategic Cloud Consulting,EA,7,1200.0,8400.0,Z,0.0,0.0,8400.0,8400.0,8400.0
INV-2026-X-420,2026-04-04,2026-04-25,380,10,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 420,100559484185,"Floor 43, Office 0",Ajman,AJ,AE,L-600420,DED,1,Annual Platform Support,EA,2,500.0,1000.0,E,0.0,0.0,1000.0,1000.0,1000.0
INV-2026-X-421,2026-04-01,2026-04-28,380,42,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 421,100445570725,"Floor 43, Office 1",Abu Dhabi,AZ,AE,L-600421,DED,1,Managed Security Services,EA,1,1200.0,1200.0,S,0.05,60.0,1200.0,1260.0,1260.0
INV-2026-X-422,2026-04-06,2026-04-24,380,10,B2C,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 422,,"Floor 43, Office 2",Ajman,AJ,AE,,,1,Network Infrastructure Gear,EA,2,1200.0,2400.0,E,0.0,0.0,2400.0,2400.0,2400.0
INV-2026-X-423,2026-04-02,2026-04-23,380,30,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 423,100275570816,"Floor 43, Office 3",Sharjah,SH,AE,L-600423,DED,1,Managed Security Services,EA,2,1200.0,2400.0,S,0.05,120.0,2400.0,2520.0,2520.0
INV-2026-X-424,2026-04-04,2026-04-22,380,42,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 424,100470836091,"Floor 43, Office 4",Ajman,AJ,AE,L-600424,DED,1,Annual Platform Support,EA,10,500.0,5000.0,Z,0.0,0.0,5000.0,5000.0,5000.0
INV-2026-X-425,2026-04-04,2026-04-22,380,10,B2C,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 425,,"Floor 43, Office 5",Fujairah,FU,AE,,,1,Enterprise ERP License,EA,3,500.0,1500.0,S,0.05,75.0,1500.0,1575.0,1575.0
INV-2026-X-426,2026-04-04,2026-04-22,380,42,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 426,100770646375,"Floor 43, Office 6",Ras Al Khaimah,RK,AE,L-600426,DED,1,Enterprise ERP License,EA,5,100.0,500.0,S,0.05,25.0,500.0,525.0,525.0
INV-2026-X-427,2026-04-04,2026-04-24,380,10,B2C,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 427,,"Floor 43, Office 7",Dubai,DU,AE,,,1,Annual Platform Support,EA,4,500.0,2000.0,E,0.0,0.0,2000.0,2000.0,2000.0
INV-2026-X-428,2026-04-05,2026-04-16,380,10,B2C,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 428,,"Floor 43, Office 8",Umm Al Quwain,UQ,AE,,,1,Strategic Cloud Consulting,EA,8,2500.0,20000.0,S,0.05,1000.0,20000.0,21000.0,21000.0
INV-2026-X-429,2026-04-03,2026-04-16,380,30,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 429,100788166196,"Floor 43, Office 9",Dubai,DU,AE,L-600429,DED,1,Data Analytics Workshop,EA,6,100.0,600.0,E,0.0,0.0,600.0,600.0,600.0
INV-2026-X-430,2026-04-01,2026-04-18,380,42,B2C,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 430,,"Floor 44, Office 0",Umm Al Quwain,UQ,AE,,,1,Network Infrastructure Gear,EA,4,2500.0,10000.0,E,0.0,0.0,10000.0,10000.0,10000.0
INV-2026-X-431,2026-04-03,2026-04-23,380,10,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 431,100317578994,"Floor 44, Office 1",Dubai,DU,AE,L-600431,DED,1,Strategic Cloud Consulting,EA,6,2500.0,15000.0,Z,0.0,0.0,15000.0,15000.0,15000.0
INV-2026-X-432,2026-04-04,2026-04-21,380,10,B2C,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 432,,"Floor 44, Office 2",Sharjah,SH,AE,,,1,Data Analytics Workshop,EA,4,2500.0,10000.0,S,0.05,500.0,10000.0,10500.0,10500.0
INV-2026-X-433,2026-04-02,2026-04-25,380,10,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 433,100832369748,"Floor 44, Office 3",Fujairah,FU,AE,L-600433,DED,1,Annual Platform Support,EA,9,2500.0,22500.0,S,0.05,1125.0,22500.0,23625.0,23625.0
INV-2026-X-434,2026-04-02,2026-04-25,380,42,B2C,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 434,,"Floor 44, Office 4",Dubai,DU,AE,,,1,Data Analytics Workshop,EA,6,1200.0,7200.0,Z,0.0,0.0,7200.0,7200.0,7200.0
INV-2026-X-435,2026-04-02,2026-04-26,380,42,B2C,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 435,,"Floor 44, Office 5",Fujairah,FU,AE,,,1,Data Analytics Workshop,EA,5,1200.0,6000.0,S,0.05,300.0,6000.0,6300.0,6300.0
INV-2026-X-436,2026-04-04,2026-04-26,380,30,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 436,100628756448,"Floor 44, Office 6",Umm Al Quwain,UQ,AE,L-600436,DED,1,Managed Security Services,EA,1,500.0,500.0,S,0.05,25.0,500.0,525.0,525.0
INV-2026-X-437,2026-04-01,2026-04-28,380,30,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 437,100644244243,"Floor 44, Office 7",Sharjah,SH,AE,L-600437,DED,1,Network Infrastructure Gear,EA,2,500.0,1000.0,Z,0.0,0.0,1000.0,1000.0,1000.0
INV-2026-X-438,2026-04-04,2026-05-01,380,10,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 438,100671970138,"Floor 44, Office 8",Sharjah,SH,AE,L-600438,DED,1,Managed Security Services,EA,9,1200.0,10800.0,E,0.0,0.0,10800.0,10800.0,10800.0
INV-2026-X-439,2026-04-06,2026-04-23,380,10,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 439,100569770277,"Floor 44, Office 9",Dubai,DU,AE,L-600439,DED,1,Network Infrastructure Gear,EA,9,1200.0,10800.0,S,0.05,540.0,10800.0,11340.0,11340.0
INV-2026-X-440,2026-04-05,2026-04-21,380,42,B2C,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Consumer 440,,"Floor 45, Office 0",Dubai,DU,AE,,,1,Compliance Audit Fees,EA,8,2500.0,20000.0,S,0.05,1000.0,20000.0,21000.0,21000.0
INV-2026-X-441,2026-04-01,2026-04-25,380,30,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 441,100685190926,"Floor 45, Office 1",Dubai,DU,AE,L-600441,DED,1,Managed Security Services,EA,2,1200.0,2400.0,S,0.05,120.0,2400.0,2520.0,2520.0
INV-2026-X-442,2026-04-04,2026-04-17,380,30,B2B,AED,E,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 442,100784633087,"Floor 45, Office 2",Dubai,DU,AE,L-600442,DED,1,Enterprise ERP License,EA,4,1200.0,4800.0,E,0.0,0.0,4800.0,4800.0,4800.0
INV-2026-X-443,2026-04-02,2026-04-19,380,42,B2B,AED,Z,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 443,100871229902,"Floor 45, Office 3",Ras Al Khaimah,RK,AE,L-600443,DED,1,Annual Platform Support,EA,8,1200.0,9600.0,Z,0.0,0.0,9600.0,9600.0,9600.0
INV-2026-X-444,2026-04-02,2026-04-28,380,30,B2B,AED,S,Adamas Tech Consulting LLC,100200300400500,Dubai Internet City,Dubai,DU,AE,DED-100200,DED,Enterprise Entity 444,100641550813,"Floor 45, Office 4",Dubai,DU,AE,L-600444,DED,1,Enterprise ERP License,EA,2,100.0,200.0,S,0.05,10.0,200.0,210.0,210.0
